sample_index,sample_identity,sample_image_name,best_match_index,best_match_identity,best_match_image_name,similarity
1824,00036,00036_15.png,215268,0371660,image_181548.jpg,0.3654991388320923
409,00008,00008_48.png,284857,0000619,image_28734.jpg,0.31236201524734497
4506,00090,00090_45.png,384793,0262635,image_158233.jpg,0.37980085611343384
4012,00080,00080_17.png,141984,3931810,image_479493.jpg,0.4037485718727112
3657,00073,00073_46.png,391078,0553047,image_215196.jpg,0.4100417494773865
2286,00045,00045_19.png,73344,2740063,image_443591.jpg,0.3737814128398895
1679,00033,00033_39.png,314971,0605775,image_225464.jpg,0.3218483626842499
8935,00178,00178_11.png,285745,1216008,image_321601.jpg,0.34086066484451294
1424,00028,00028_38.png,68287,0842770,image_270471.jpg,0.34005141258239746
9674,00193,00193_38.png,241946,0000260,image_9809.jpg,0.35171279311180115
6912,00138,00138_37.png,397470,0005438,image_99881.jpg,0.321175754070282
520,00010,00010_30.png,284143,0699037,image_243064.jpg,0.37990516424179077
488,00009,00009_21.png,218021,0944688,image_288913.jpg,0.3489527106285095
1535,00030,00030_17.png,20037,0000515,image_22559.jpg,0.3604785203933716
3582,00071,00071_13.png,176773,0805476,image_263251.jpg,0.40543925762176514
3811,00076,00076_20.png,92010,0335300,image_173876.jpg,0.37211787700653076
8279,00165,00165_18.png,276608,1842439,image_383778.jpg,0.36460167169570923
9863,00197,00197_45.png,242038,0000260,image_9844.jpg,0.42154985666275024
434,00008,00008_37.png,103941,0000195,image_6017.jpg,0.3087637424468994
9195,00183,00183_40.png,23940,0159789,image_136056.jpg,0.32104071974754333
3257,00065,00065_45.png,305291,2367676,image_421390.jpg,0.32469236850738525
8928,00178,00178_9.png,473076,0355910,image_177840.jpg,0.351491779088974
6873,00137,00137_19.png,133868,1429102,image_345583.jpg,0.4089829921722412
3611,00072,00072_23.png,45265,4476394,image_485018.jpg,0.3865700960159302
7359,00147,00147_31.png,331367,3060378,image_458245.jpg,0.40682917833328247
9654,00193,00193_2.png,418637,2617580,image_436901.jpg,0.32225191593170166
4557,00091,00091_5.png,350686,0001593,image_54713.jpg,0.3813115656375885
106,00002,00002_35.png,220555,0163803,image_136441.jpg,0.3491249680519104
2615,00052,00052_4.png,411654,0744713,image_252455.jpg,0.3344351649284363
6924,00138,00138_17.png,104919,1837588,image_383350.jpg,0.3772733211517334
5574,00111,00111_19.png,259338,0438463,image_194388.jpg,0.3946582078933716
4552,00091,00091_48.png,488640,1321094,image_333331.jpg,0.365103542804718
2547,00050,00050_28.png,317895,1827548,image_382702.jpg,0.4132930636405945
3527,00070,00070_10.png,271556,0001667,image_57474.jpg,0.3496370315551758
5514,00110,00110_23.png,226598,1415323,image_343446.jpg,0.3897143304347992
1674,00033,00033_26.png,264553,0784831,image_259997.jpg,0.3360920548439026
1519,00030,00030_11.png,479515,2162024,image_407289.jpg,0.3875311017036438
6224,00124,00124_25.png,71516,1515741,image_355184.jpg,0.32644349336624146
1584,00031,00031_17.png,209343,0014582,image_109275.jpg,0.3877161741256714
5881,00117,00117_29.png,139184,1564963,image_360434.jpg,0.4353634715080261
5635,00112,00112_40.png,343099,0675036,image_239089.jpg,0.35596007108688354
9891,00197,00197_46.png,301292,2779544,image_445499.jpg,0.3393669128417969
4333,00086,00086_32.png,297414,2086539,image_402111.jpg,0.3722875416278839
711,00014,00014_8.png,245579,3077316,image_458807.jpg,0.3803864121437073
7527,00150,00150_6.png,340781,0607185,image_225768.jpg,0.34404170513153076
8785,00175,00175_10.png,165192,2998321,image_455764.jpg,0.379494309425354
2045,00040,00040_10.png,69856,0010736,image_108502.jpg,0.42382532358169556
6201,00124,00124_6.png,71678,1940449,image_391191.jpg,0.3772750794887543
1291,00025,00025_42.png,442936,1965417,image_393171.jpg,0.3590559661388397
9044,00180,00180_20.png,335863,3292846,image_465532.jpg,0.37735119462013245
4803,00096,00096_49.png,25044,0085312,image_121191.jpg,0.35984107851982117
5925,00118,00118_19.png,415656,0148418,image_134096.jpg,0.3693302869796753
9459,00189,00189_4.png,145530,3265368,image_464994.jpg,0.4715355634689331
3150,00063,00063_21.png,176059,1824751,image_382558.jpg,0.329460084438324
1139,00022,00022_17.png,248312,1046829,image_300546.jpg,0.40755802392959595
750,00015,00015_47.png,349929,0413168,image_189516.jpg,0.34611189365386963
3733,00074,00074_41.png,366049,0000593,image_26854.jpg,0.3692220449447632
4741,00094,00094_11.png,455157,0001602,image_55353.jpg,0.37988245487213135
1307,00026,00026_20.png,296365,1470159,image_350466.jpg,0.3534666895866394
3814,00076,00076_9.png,82364,1015262,image_295633.jpg,0.44179457426071167
1654,00033,00033_30.png,394999,0377034,image_182795.jpg,0.31955593824386597
6227,00124,00124_34.png,184455,0734442,image_250586.jpg,0.34747812151908875
4554,00091,00091_1.png,14366,2924479,image_451601.jpg,0.34007182717323303
7428,00148,00148_34.png,486960,0103038,image_124638.jpg,0.3370494842529297
5977,00119,00119_21.png,231089,0532193,image_211580.jpg,0.34622013568878174
2664,00053,00053_32.png,315022,1488260,image_352523.jpg,0.45213186740875244
6065,00121,00121_6.png,177540,0610459,image_226517.jpg,0.33314865827560425
5820,00116,00116_44.png,233687,0000579,image_26240.jpg,0.3599955439567566
3432,00068,00068_24.png,111011,2525176,image_431183.jpg,0.3617435097694397
4374,00087,00087_21.png,82419,1015262,image_295938.jpg,0.38543272018432617
1169,00023,00023_10.png,335754,0001529,image_53161.jpg,0.406277596950531
2803,00056,00056_20.png,399187,0376716,image_182484.jpg,0.3685828149318695
8751,00175,00175_28.png,340521,0659601,image_236124.jpg,0.35512760281562805
4010,00080,00080_18.png,438701,3931192,image_479468.jpg,0.3632897734642029
2677,00053,00053_3.png,413213,0462673,image_198652.jpg,0.4338701367378235
7573,00151,00151_6.png,342574,2088803,image_402266.jpg,0.3450344204902649
6216,00124,00124_17.png,468962,2257466,image_414167.jpg,0.3775840997695923
4422,00088,00088_47.png,432636,0653293,image_234349.jpg,0.372902512550354
9125,00182,00182_27.png,85688,1001446,image_293343.jpg,0.40255212783813477
3598,00071,00071_25.png,106775,1569714,image_361252.jpg,0.3652874231338501
5313,00106,00106_30.png,22780,0760796,image_256348.jpg,0.3914570212364197
916,00018,00018_17.png,305818,0001631,image_56492.jpg,0.39709728956222534
3752,00075,00075_23.png,346634,2933757,image_452275.jpg,0.4023301303386688
525,00010,00010_22.png,275393,2413197,image_424974.jpg,0.40687382221221924
5168,00103,00103_29.png,240153,0000467,image_19969.jpg,0.3323920667171478
6572,00131,00131_46.png,474255,0558487,image_215704.jpg,0.443595290184021
4386,00087,00087_11.png,335389,0001440,image_50254.jpg,0.35565584897994995
1084,00021,00021_40.png,242559,3042046,image_457725.jpg,0.4029296636581421
